,testId,instanceId,size,isEmpty,peek_obj_type,push,pop,clear,calledMethod,size_p,diff
3209,1607899197577:3f969051-c53b-4f4e-ba8b-4a074666e549,1607899197577:70808ce7-1a24-4f19-8d93-a79a6a731dc4,"size == ""1""","isEmpty == ""True""","peek_obj_type == ""class java.lang.String""","push == ""True""","pop == ""False""","clear == ""False""","calledMethod == ""push""","size_p == ""0""",Yes
3210,1607899197577:3f969051-c53b-4f4e-ba8b-4a074666e549,1607899197577:70808ce7-1a24-4f19-8d93-a79a6a731dc4,"size == ""1""","isEmpty == ""True""","peek_obj_type == ""class java.lang.String""","push == ""False""","pop == ""True""","clear == ""False""","calledMethod == ""pop""","size_p == ""1""",Yes
3212,1607899197577:363b6b0f-8a27-440c-a639-5468c8e6930c,1607899197577:4a34bf04-8b7c-438b-9c59-a1d484e8dc21,"size == ""1""","isEmpty == ""True""","peek_obj_type == ""class java.lang.String""","push == ""True""","pop == ""False""","clear == ""False""","calledMethod == ""push""","size_p == ""0""",Yes
3213,1607899197577:363b6b0f-8a27-440c-a639-5468c8e6930c,1607899197577:4a34bf04-8b7c-438b-9c59-a1d484e8dc21,"size == ""1""","isEmpty == ""True""","peek_obj_type == ""class java.lang.String""","push == ""False""","pop == ""True""","clear == ""False""","calledMethod == ""pop""","size_p == ""1""",Yes
3215,1607899197577:2d0ebe2d-e48a-4c9a-940c-803cc1c4c16f,1607899197577:fb484f36-c411-4d54-aa02-de167f0705ef,"size == ""1""","isEmpty == ""True""","peek_obj_type == ""class java.lang.String""","push == ""True""","pop == ""False""","clear == ""False""","calledMethod == ""push""","size_p == ""0""",Yes
3216,1607899197577:2d0ebe2d-e48a-4c9a-940c-803cc1c4c16f,1607899197577:fb484f36-c411-4d54-aa02-de167f0705ef,"size == ""1""","isEmpty == ""True""","peek_obj_type == ""class java.lang.String""","push == ""False""","pop == ""True""","clear == ""False""","calledMethod == ""pop""","size_p == ""1""",Yes
3218,1607899197577:2d0ebe2d-e48a-4c9a-940c-803cc1c4c16f,1607899197577:55f070ad-5592-487a-b533-afd242f325bf,"size == ""1""","isEmpty == ""True""","peek_obj_type == ""class java.lang.String""","push == ""True""","pop == ""False""","clear == ""False""","calledMethod == ""push""","size_p == ""0""",Yes
3220,1607899197577:0c986bbc-aded-49e3-bf76-7479efec7a82,1607899197577:12d6b55c-6eb2-4272-a20d-3f7badcf7e28,"size == ""1""","isEmpty == ""True""","peek_obj_type == ""class java.lang.String""","push == ""True""","pop == ""False""","clear == ""False""","calledMethod == ""push""","size_p == ""0""",Yes
3221,1607899197577:0c986bbc-aded-49e3-bf76-7479efec7a82,1607899197577:12d6b55c-6eb2-4272-a20d-3f7badcf7e28,"size == ""1""","isEmpty == ""True""","peek_obj_type == ""class java.lang.String""","push == ""False""","pop == ""True""","clear == ""False""","calledMethod == ""pop""","size_p == ""1""",Yes
3223,1607899197576:b6f01195-c637-4440-8094-e4928d55389d,1607899197576:089437d8-c709-4709-89d4-52c0c2273973,"size == ""1""","isEmpty == ""True""","peek_obj_type == ""class java.lang.String""","push == ""True""","pop == ""False""","clear == ""False""","calledMethod == ""push""","size_p == ""0""",Yes
3224,1607899197576:b6f01195-c637-4440-8094-e4928d55389d,1607899197576:089437d8-c709-4709-89d4-52c0c2273973,"size == ""1""","isEmpty == ""True""","peek_obj_type == ""class java.lang.String""","push == ""False""","pop == ""True""","clear == ""False""","calledMethod == ""pop""","size_p == ""1""",Yes
3227,1607899197576:a93e142c-67ea-43b6-a88a-0bee0895b8c1,1607899197576:16eb1984-07b1-498d-8c2c-3b5fca938719,"size == ""1""","isEmpty == ""True""","peek_obj_type == ""class java.lang.String""","push == ""True""","pop == ""False""","clear == ""False""","calledMethod == ""push""","size_p == ""0""",Yes
3229,1607899197576:a93e142c-67ea-43b6-a88a-0bee0895b8c1,1607899197576:05420090-5446-4056-b73f-5a0048b464be,"size == ""1""","isEmpty == ""True""","peek_obj_type == ""class java.lang.String""","push == ""True""","pop == ""False""","clear == ""False""","calledMethod == ""push""","size_p == ""0""",Yes
3230,1607899197576:a93e142c-67ea-43b6-a88a-0bee0895b8c1,1607899197576:05420090-5446-4056-b73f-5a0048b464be,"size == ""1""","isEmpty == ""True""","peek_obj_type == ""class java.lang.String""","push == ""False""","pop == ""True""","clear == ""False""","calledMethod == ""pop""","size_p == ""1""",Yes
3232,1607899197576:81946f05-068f-4ae3-92aa-5483e64ac6bb,1607899197576:070b429c-a6bb-4f71-ac99-e1ae2f1fc065,"size == ""1""","isEmpty == ""True""","peek_obj_type == ""class java.lang.String""","push == ""True""","pop == ""False""","clear == ""False""","calledMethod == ""push""","size_p == ""0""",Yes
3233,1607899197576:81946f05-068f-4ae3-92aa-5483e64ac6bb,1607899197576:070b429c-a6bb-4f71-ac99-e1ae2f1fc065,"size == ""1""","isEmpty == ""True""","peek_obj_type == ""class java.lang.String""","push == ""False""","pop == ""True""","clear == ""False""","calledMethod == ""pop""","size_p == ""1""",Yes
3236,1607899197576:759b3f08-15da-42d7-a8d4-88c5df70b224,1607899197576:c29c8f8f-9a8f-47ba-9dd9-bb71c453aa78,"size == ""1""","isEmpty == ""True""","peek_obj_type == ""class java.lang.String""","push == ""True""","pop == ""False""","clear == ""False""","calledMethod == ""push""","size_p == ""0""",Yes
3237,1607899197576:759b3f08-15da-42d7-a8d4-88c5df70b224,1607899197576:c29c8f8f-9a8f-47ba-9dd9-bb71c453aa78,"size == ""1""","isEmpty == ""True""","peek_obj_type == ""class java.lang.String""","push == ""False""","pop == ""True""","clear == ""False""","calledMethod == ""pop""","size_p == ""1""",Yes
3239,1607899197576:759b3f08-15da-42d7-a8d4-88c5df70b224,1607899197576:82ee662d-8b7d-429b-884f-809aadd458fe,"size == ""1""","isEmpty == ""True""","peek_obj_type == ""class java.lang.String""","push == ""True""","pop == ""False""","clear == ""False""","calledMethod == ""push""","size_p == ""0""",Yes
3240,1607899197576:759b3f08-15da-42d7-a8d4-88c5df70b224,1607899197576:82ee662d-8b7d-429b-884f-809aadd458fe,"size == ""2""","isEmpty == ""True""","peek_obj_type == ""class java.lang.String""","push == ""True""","pop == ""False""","clear == ""False""","calledMethod == ""push""","size_p == ""1""",Yes
3241,1607899197576:759b3f08-15da-42d7-a8d4-88c5df70b224,1607899197576:82ee662d-8b7d-429b-884f-809aadd458fe,"size == ""3""","isEmpty == ""True""","peek_obj_type == ""class java.lang.String""","push == ""True""","pop == ""False""","clear == ""False""","calledMethod == ""push""","size_p == ""2""",Yes
3243,1607899197576:4aafd86b-7e7d-4385-9dca-19286eb25a0f,1607899197576:e9b2e064-1d5d-42f2-9dc9-bd0dbad3c1f6,"size == ""1""","isEmpty == ""True""","peek_obj_type == ""class java.lang.String""","push == ""True""","pop == ""False""","clear == ""False""","calledMethod == ""push""","size_p == ""0""",Yes
3244,1607899197576:4aafd86b-7e7d-4385-9dca-19286eb25a0f,1607899197576:e9b2e064-1d5d-42f2-9dc9-bd0dbad3c1f6,"size == ""1""","isEmpty == ""True""","peek_obj_type == ""class java.lang.String""","push == ""False""","pop == ""True""","clear == ""False""","calledMethod == ""pop""","size_p == ""1""",Yes
3246,1607899197575:fe64d3c1-431a-478a-badf-e50a3b37a5ef,1607899197575:363e497f-2b28-4be7-852e-ac60e8055e79,"size == ""1""","isEmpty == ""True""","peek_obj_type == ""class java.lang.String""","push == ""True""","pop == ""False""","clear == ""False""","calledMethod == ""push""","size_p == ""0""",Yes
3247,1607899197575:fe64d3c1-431a-478a-badf-e50a3b37a5ef,1607899197575:363e497f-2b28-4be7-852e-ac60e8055e79,"size == ""1""","isEmpty == ""True""","peek_obj_type == ""class java.lang.String""","push == ""False""","pop == ""True""","clear == ""False""","calledMethod == ""pop""","size_p == ""1""",Yes
3249,1607899197575:efd6dcc3-911c-47e3-81af-585426646b4c,1607899197575:d388ff42-4d0e-4aca-aa03-53273498a3f1,"size == ""1""","isEmpty == ""True""","peek_obj_type == ""class java.lang.String""","push == ""True""","pop == ""False""","clear == ""False""","calledMethod == ""push""","size_p == ""0""",Yes
3250,1607899197575:efd6dcc3-911c-47e3-81af-585426646b4c,1607899197575:d388ff42-4d0e-4aca-aa03-53273498a3f1,"size == ""1""","isEmpty == ""True""","peek_obj_type == ""class java.lang.String""","push == ""False""","pop == ""True""","clear == ""False""","calledMethod == ""pop""","size_p == ""1""",Yes
3252,1607899197575:b87211d9-73f5-4f7d-b604-8bd505ad5e5f,1607899197575:9442895f-0cfd-497e-b159-f0bb4331cbdc,"size == ""1""","isEmpty == ""True""","peek_obj_type == ""class java.lang.String""","push == ""True""","pop == ""False""","clear == ""False""","calledMethod == ""push""","size_p == ""0""",Yes
3253,1607899197575:b87211d9-73f5-4f7d-b604-8bd505ad5e5f,1607899197575:9442895f-0cfd-497e-b159-f0bb4331cbdc,"size == ""2""","isEmpty == ""True""","peek_obj_type == ""class java.lang.String""","push == ""True""","pop == ""False""","clear == ""False""","calledMethod == ""push""","size_p == ""1""",Yes
3254,1607899197575:b87211d9-73f5-4f7d-b604-8bd505ad5e5f,1607899197575:9442895f-0cfd-497e-b159-f0bb4331cbdc,"size == ""3""","isEmpty == ""True""","peek_obj_type == ""class java.lang.String""","push == ""True""","pop == ""False""","clear == ""False""","calledMethod == ""push""","size_p == ""2""",Yes
3256,1607899197575:b87211d9-73f5-4f7d-b604-8bd505ad5e5f,1607899197575:90cc6a37-ac80-4360-8c61-f5fb9c311755,"size == ""1""","isEmpty == ""True""","peek_obj_type == ""class java.lang.String""","push == ""True""","pop == ""False""","clear == ""False""","calledMethod == ""push""","size_p == ""0""",Yes
3257,1607899197575:b87211d9-73f5-4f7d-b604-8bd505ad5e5f,1607899197575:90cc6a37-ac80-4360-8c61-f5fb9c311755,"size == ""1""","isEmpty == ""True""","peek_obj_type == ""class java.lang.String""","push == ""False""","pop == ""True""","clear == ""False""","calledMethod == ""pop""","size_p == ""1""",Yes
3259,1607899197575:b4417f8b-4cb6-450c-821b-6e26d8e01d2d,1607899197575:d3c3b582-c2e2-4ed4-8fed-183dc737f3c0,"size == ""1""","isEmpty == ""True""","peek_obj_type == ""class java.lang.String""","push == ""True""","pop == ""False""","clear == ""False""","calledMethod == ""push""","size_p == ""0""",Yes
3260,1607899197575:b4417f8b-4cb6-450c-821b-6e26d8e01d2d,1607899197575:d3c3b582-c2e2-4ed4-8fed-183dc737f3c0,"size == ""1""","isEmpty == ""True""","peek_obj_type == ""class java.lang.String""","push == ""False""","pop == ""True""","clear == ""False""","calledMethod == ""pop""","size_p == ""1""",Yes
3262,1607899197575:8d454d5f-d0a7-4d71-9815-46ddabd5a2ff,1607899197575:eb8fcd7c-0edc-4855-bfb0-aa5234e07a6a,"size == ""1""","isEmpty == ""True""","peek_obj_type == ""class java.lang.String""","push == ""True""","pop == ""False""","clear == ""False""","calledMethod == ""push""","size_p == ""0""",Yes
3264,1607899197575:8d454d5f-d0a7-4d71-9815-46ddabd5a2ff,1607899197575:945d48da-8e8c-4bd2-87aa-a83fd6c51c74,"size == ""1""","isEmpty == ""True""","peek_obj_type == ""class java.lang.String""","push == ""True""","pop == ""False""","clear == ""False""","calledMethod == ""push""","size_p == ""0""",Yes
3265,1607899197575:8d454d5f-d0a7-4d71-9815-46ddabd5a2ff,1607899197575:945d48da-8e8c-4bd2-87aa-a83fd6c51c74,"size == ""1""","isEmpty == ""True""","peek_obj_type == ""class java.lang.String""","push == ""False""","pop == ""True""","clear == ""False""","calledMethod == ""pop""","size_p == ""1""",Yes
3268,1607899197575:78c8b7ba-32d2-43d3-b63f-206d969dae69,1607899197575:b7f2fd4e-0b3b-47e5-b7e3-1faaa64430bf,"size == ""1""","isEmpty == ""True""","peek_obj_type == ""class java.lang.String""","push == ""True""","pop == ""False""","clear == ""False""","calledMethod == ""push""","size_p == ""0""",Yes
3269,1607899197575:78c8b7ba-32d2-43d3-b63f-206d969dae69,1607899197575:b7f2fd4e-0b3b-47e5-b7e3-1faaa64430bf,"size == ""2""","isEmpty == ""True""","peek_obj_type == ""class java.lang.String""","push == ""True""","pop == ""False""","clear == ""False""","calledMethod == ""push""","size_p == ""1""",Yes
3270,1607899197575:78c8b7ba-32d2-43d3-b63f-206d969dae69,1607899197575:b7f2fd4e-0b3b-47e5-b7e3-1faaa64430bf,"size == ""3""","isEmpty == ""True""","peek_obj_type == ""class java.lang.String""","push == ""True""","pop == ""False""","clear == ""False""","calledMethod == ""push""","size_p == ""2""",Yes
3271,1607899197575:78c8b7ba-32d2-43d3-b63f-206d969dae69,1607899197575:b7f2fd4e-0b3b-47e5-b7e3-1faaa64430bf,"size == ""3""","isEmpty == ""True""","peek_obj_type == ""class java.lang.String""","push == ""False""","pop == ""True""","clear == ""False""","calledMethod == ""pop""","size_p == ""3""",Yes
3273,1607899197574:c98c3fbf-db69-4ab7-83fa-45224c010a2f,1607899197574:e9bd0a53-a1b6-4151-9855-d8ef4d7c5a7e,"size == ""1""","isEmpty == ""True""","peek_obj_type == ""class java.lang.String""","push == ""True""","pop == ""False""","clear == ""False""","calledMethod == ""push""","size_p == ""0""",Yes
3274,1607899197574:c98c3fbf-db69-4ab7-83fa-45224c010a2f,1607899197574:e9bd0a53-a1b6-4151-9855-d8ef4d7c5a7e,"size == ""1""","isEmpty == ""True""","peek_obj_type == ""class java.lang.String""","push == ""False""","pop == ""True""","clear == ""False""","calledMethod == ""pop""","size_p == ""1""",Yes
3276,1607899197574:b7f69252-3832-4bc7-9757-c2969fca83bf,1607899197574:7df0d964-27d9-4cb2-b0bd-adc530624d96,"size == ""1""","isEmpty == ""True""","peek_obj_type == ""class java.lang.String""","push == ""True""","pop == ""False""","clear == ""False""","calledMethod == ""push""","size_p == ""0""",Yes
3277,1607899197574:b7f69252-3832-4bc7-9757-c2969fca83bf,1607899197574:7df0d964-27d9-4cb2-b0bd-adc530624d96,"size == ""1""","isEmpty == ""True""","peek_obj_type == ""class java.lang.String""","push == ""False""","pop == ""True""","clear == ""False""","calledMethod == ""pop""","size_p == ""1""",Yes
3279,1607899197574:a33f13f3-f964-4c27-a860-b6a1203f5a84,1607899197574:5cf872ad-541b-4808-89bd-b1ac72adb88a,"size == ""1""","isEmpty == ""True""","peek_obj_type == ""class java.lang.String""","push == ""True""","pop == ""False""","clear == ""False""","calledMethod == ""push""","size_p == ""0""",Yes
3280,1607899197574:a33f13f3-f964-4c27-a860-b6a1203f5a84,1607899197574:5cf872ad-541b-4808-89bd-b1ac72adb88a,"size == ""1""","isEmpty == ""True""","peek_obj_type == ""class java.lang.String""","push == ""False""","pop == ""True""","clear == ""False""","calledMethod == ""pop""","size_p == ""1""",Yes
3282,1607899197574:5f76a31b-762a-48c8-af69-f9d699eb548c,1607899197574:c1e7c74c-b3ca-49dd-b5c9-61ac99181e38,"size == ""1""","isEmpty == ""True""","peek_obj_type == ""class java.lang.String""","push == ""True""","pop == ""False""","clear == ""False""","calledMethod == ""push""","size_p == ""0""",Yes
3283,1607899197574:5f76a31b-762a-48c8-af69-f9d699eb548c,1607899197574:c1e7c74c-b3ca-49dd-b5c9-61ac99181e38,"size == ""1""","isEmpty == ""True""","peek_obj_type == ""class java.lang.String""","push == ""False""","pop == ""True""","clear == ""False""","calledMethod == ""pop""","size_p == ""1""",Yes
3285,1607899197574:2cb34cb9-eda5-4373-bb15-69c1e6539d8d,1607899197574:7be2ca0f-ba55-4fd7-ac9e-5bbf8364290f,"size == ""1""","isEmpty == ""True""","peek_obj_type == ""class java.lang.String""","push == ""True""","pop == ""False""","clear == ""False""","calledMethod == ""push""","size_p == ""0""",Yes
3286,1607899197574:2cb34cb9-eda5-4373-bb15-69c1e6539d8d,1607899197574:7be2ca0f-ba55-4fd7-ac9e-5bbf8364290f,"size == ""1""","isEmpty == ""True""","peek_obj_type == ""class java.lang.String""","push == ""False""","pop == ""True""","clear == ""False""","calledMethod == ""pop""","size_p == ""1""",Yes
3288,1607899197574:2cb34cb9-eda5-4373-bb15-69c1e6539d8d,1607899197574:4eb4faae-c39b-4d27-b885-807de6cf7a2f,"size == ""1""","isEmpty == ""True""","peek_obj_type == ""class java.lang.String""","push == ""True""","pop == ""False""","clear == ""False""","calledMethod == ""push""","size_p == ""0""",Yes
3290,1607899197574:0b3c16d7-6d85-47cb-8feb-dd841d84b994,1607899197574:f63eb54b-4f55-42af-ba4b-43175d427293,"size == ""1""","isEmpty == ""True""","peek_obj_type == ""class java.lang.String""","push == ""True""","pop == ""False""","clear == ""False""","calledMethod == ""push""","size_p == ""0""",Yes
3291,1607899197574:0b3c16d7-6d85-47cb-8feb-dd841d84b994,1607899197574:f63eb54b-4f55-42af-ba4b-43175d427293,"size == ""1""","isEmpty == ""True""","peek_obj_type == ""class java.lang.String""","push == ""False""","pop == ""True""","clear == ""False""","calledMethod == ""pop""","size_p == ""1""",Yes
3293,1607899197574:0b3c16d7-6d85-47cb-8feb-dd841d84b994,1607899197574:899d8b37-fbcd-4345-b38d-a11182ddca49,"size == ""1""","isEmpty == ""True""","peek_obj_type == ""class java.lang.String""","push == ""True""","pop == ""False""","clear == ""False""","calledMethod == ""push""","size_p == ""0""",Yes
3294,1607899197574:0b3c16d7-6d85-47cb-8feb-dd841d84b994,1607899197574:899d8b37-fbcd-4345-b38d-a11182ddca49,"size == ""2""","isEmpty == ""True""","peek_obj_type == ""class java.lang.String""","push == ""True""","pop == ""False""","clear == ""False""","calledMethod == ""push""","size_p == ""1""",Yes
3297,1607899197573:fb50b6c3-6202-44ec-8812-1fac78f52675,1607899197573:4318f42c-5527-4886-ae3f-d4748ca5b4b8,"size == ""1""","isEmpty == ""True""","peek_obj_type == ""class java.lang.String""","push == ""True""","pop == ""False""","clear == ""False""","calledMethod == ""push""","size_p == ""0""",Yes
3298,1607899197573:fb50b6c3-6202-44ec-8812-1fac78f52675,1607899197573:4318f42c-5527-4886-ae3f-d4748ca5b4b8,"size == ""1""","isEmpty == ""True""","peek_obj_type == ""class java.lang.String""","push == ""False""","pop == ""True""","clear == ""False""","calledMethod == ""pop""","size_p == ""1""",Yes
3300,1607899197573:a1237607-d93f-47e2-9121-bcf278799318,1607899197573:4035af14-efc2-46ea-a45e-1f0e216411da,"size == ""1""","isEmpty == ""True""","peek_obj_type == ""class java.lang.String""","push == ""True""","pop == ""False""","clear == ""False""","calledMethod == ""push""","size_p == ""0""",Yes
3301,1607899197573:a1237607-d93f-47e2-9121-bcf278799318,1607899197573:4035af14-efc2-46ea-a45e-1f0e216411da,"size == ""1""","isEmpty == ""True""","peek_obj_type == ""class java.lang.String""","push == ""False""","pop == ""True""","clear == ""False""","calledMethod == ""pop""","size_p == ""1""",Yes
3303,1607899197573:74e1025a-788d-4d75-9ec4-b6c76846d477,1607899197573:cd373833-af34-4cba-8f72-689865786fea,"size == ""1""","isEmpty == ""True""","peek_obj_type == ""class java.lang.String""","push == ""True""","pop == ""False""","clear == ""False""","calledMethod == ""push""","size_p == ""0""",Yes
3304,1607899197573:74e1025a-788d-4d75-9ec4-b6c76846d477,1607899197573:cd373833-af34-4cba-8f72-689865786fea,"size == ""1""","isEmpty == ""True""","peek_obj_type == ""class java.lang.String""","push == ""False""","pop == ""True""","clear == ""False""","calledMethod == ""pop""","size_p == ""1""",Yes
3307,1607899197573:74e1025a-788d-4d75-9ec4-b6c76846d477,1607899197573:02bf46ff-2496-4bef-ba6d-72154391b93b,"size == ""1""","isEmpty == ""True""","peek_obj_type == ""class java.lang.String""","push == ""True""","pop == ""False""","clear == ""False""","calledMethod == ""push""","size_p == ""0""",Yes
3308,1607899197573:74e1025a-788d-4d75-9ec4-b6c76846d477,1607899197573:02bf46ff-2496-4bef-ba6d-72154391b93b,"size == ""1""","isEmpty == ""True""","peek_obj_type == ""class java.lang.String""","push == ""False""","pop == ""False""","clear == ""True""","calledMethod == ""clear""","size_p == ""1""",Yes
3310,1607899197573:323d3cae-d1bb-43fd-9b83-0597027aa530,1607899197573:9e37b99c-4d6b-4481-8b42-ca77e3d4020c,"size == ""1""","isEmpty == ""True""","peek_obj_type == ""class java.lang.String""","push == ""True""","pop == ""False""","clear == ""False""","calledMethod == ""push""","size_p == ""0""",Yes
3311,1607899197573:323d3cae-d1bb-43fd-9b83-0597027aa530,1607899197573:9e37b99c-4d6b-4481-8b42-ca77e3d4020c,"size == ""1""","isEmpty == ""True""","peek_obj_type == ""class java.lang.String""","push == ""False""","pop == ""True""","clear == ""False""","calledMethod == ""pop""","size_p == ""1""",Yes
3313,1607899197572:9fed4635-18e6-4021-99ad-f3d27e52b2bf,1607899197572:40ea56aa-04a4-4679-8bd9-f3e2d05ef611,"size == ""1""","isEmpty == ""True""","peek_obj_type == ""class java.lang.String""","push == ""True""","pop == ""False""","clear == ""False""","calledMethod == ""push""","size_p == ""0""",Yes
3314,1607899197572:9fed4635-18e6-4021-99ad-f3d27e52b2bf,1607899197572:40ea56aa-04a4-4679-8bd9-f3e2d05ef611,"size == ""1""","isEmpty == ""True""","peek_obj_type == ""class java.lang.String""","push == ""False""","pop == ""True""","clear == ""False""","calledMethod == ""pop""","size_p == ""1""",Yes
3316,1607899197572:8b5bb4ff-7edd-432a-9ab5-0da1bf5a343b,1607899197572:65e9fb1c-70c0-4ff4-bcd8-c8e2fcb0914b,"size == ""1""","isEmpty == ""True""","peek_obj_type == ""class java.lang.String""","push == ""True""","pop == ""False""","clear == ""False""","calledMethod == ""push""","size_p == ""0""",Yes
3317,1607899197572:8b5bb4ff-7edd-432a-9ab5-0da1bf5a343b,1607899197572:65e9fb1c-70c0-4ff4-bcd8-c8e2fcb0914b,"size == ""1""","isEmpty == ""True""","peek_obj_type == ""class java.lang.String""","push == ""False""","pop == ""True""","clear == ""False""","calledMethod == ""pop""","size_p == ""1""",Yes
3319,1607899197572:687d1f7a-0361-4044-a325-19c265c20005,1607899197572:5c396fa9-56b8-4fc7-9368-92df114c8a55,"size == ""1""","isEmpty == ""True""","peek_obj_type == ""class java.lang.String""","push == ""True""","pop == ""False""","clear == ""False""","calledMethod == ""push""","size_p == ""0""",Yes
3320,1607899197572:687d1f7a-0361-4044-a325-19c265c20005,1607899197572:5c396fa9-56b8-4fc7-9368-92df114c8a55,"size == ""1""","isEmpty == ""True""","peek_obj_type == ""class java.lang.String""","push == ""False""","pop == ""True""","clear == ""False""","calledMethod == ""pop""","size_p == ""1""",Yes
3322,1607899197572:531b8f3b-de3a-4e41-a037-679ed7450566,1607899197572:a484668a-6f47-473c-9102-49bb5a490e7e,"size == ""1""","isEmpty == ""True""","peek_obj_type == ""class java.lang.String""","push == ""True""","pop == ""False""","clear == ""False""","calledMethod == ""push""","size_p == ""0""",Yes
3323,1607899197572:531b8f3b-de3a-4e41-a037-679ed7450566,1607899197572:a484668a-6f47-473c-9102-49bb5a490e7e,"size == ""1""","isEmpty == ""True""","peek_obj_type == ""class java.lang.String""","push == ""False""","pop == ""True""","clear == ""False""","calledMethod == ""pop""","size_p == ""1""",Yes
3325,1607899197572:531b8f3b-de3a-4e41-a037-679ed7450566,1607899197572:00c904af-b70c-4ee1-9f01-48529fd033fb,"size == ""1""","isEmpty == ""True""","peek_obj_type == ""class java.lang.String""","push == ""True""","pop == ""False""","clear == ""False""","calledMethod == ""push""","size_p == ""0""",Yes
3327,1607899197572:209fe1fc-12a9-4563-961d-5203ed57adda,1607899197572:84fb19f4-bc92-49c1-843b-5a6a79272ce7,"size == ""1""","isEmpty == ""True""","peek_obj_type == ""class java.lang.String""","push == ""True""","pop == ""False""","clear == ""False""","calledMethod == ""push""","size_p == ""0""",Yes
3328,1607899197572:209fe1fc-12a9-4563-961d-5203ed57adda,1607899197572:84fb19f4-bc92-49c1-843b-5a6a79272ce7,"size == ""1""","isEmpty == ""True""","peek_obj_type == ""class java.lang.String""","push == ""False""","pop == ""True""","clear == ""False""","calledMethod == ""pop""","size_p == ""1""",Yes
3330,1607899197571:dc26b826-8ec2-42fa-aba7-c5bf234c7e38,1607899197571:d077deeb-15a3-48f5-b602-2fa8d3000ee5,"size == ""1""","isEmpty == ""True""","peek_obj_type == ""class java.lang.String""","push == ""True""","pop == ""False""","clear == ""False""","calledMethod == ""push""","size_p == ""0""",Yes
3331,1607899197571:dc26b826-8ec2-42fa-aba7-c5bf234c7e38,1607899197571:d077deeb-15a3-48f5-b602-2fa8d3000ee5,"size == ""1""","isEmpty == ""True""","peek_obj_type == ""class java.lang.String""","push == ""False""","pop == ""True""","clear == ""False""","calledMethod == ""pop""","size_p == ""1""",Yes
3334,1607899197571:872fd8d1-ddfb-43f9-a6fe-b91667999508,1607899197571:a2ad2a5d-5af6-463e-b910-a8558f479491,"size == ""1""","isEmpty == ""True""","peek_obj_type == ""class java.lang.String""","push == ""True""","pop == ""False""","clear == ""False""","calledMethod == ""push""","size_p == ""0""",Yes
3335,1607899197571:872fd8d1-ddfb-43f9-a6fe-b91667999508,1607899197571:a2ad2a5d-5af6-463e-b910-a8558f479491,"size == ""1""","isEmpty == ""True""","peek_obj_type == ""class java.lang.String""","push == ""False""","pop == ""False""","clear == ""True""","calledMethod == ""clear""","size_p == ""1""",Yes
3336,1607899197571:872fd8d1-ddfb-43f9-a6fe-b91667999508,1607899197571:a2ad2a5d-5af6-463e-b910-a8558f479491,"size == ""1""","isEmpty == ""True""","peek_obj_type == ""class java.lang.String""","push == ""False""","pop == ""False""","clear == ""True""","calledMethod == ""clear""","size_p == ""1""",Yes
3337,1607899197571:872fd8d1-ddfb-43f9-a6fe-b91667999508,1607899197571:a2ad2a5d-5af6-463e-b910-a8558f479491,"size == ""1""","isEmpty == ""True""","peek_obj_type == ""class java.lang.String""","push == ""False""","pop == ""False""","clear == ""True""","calledMethod == ""clear""","size_p == ""1""",Yes
3339,1607899197571:872fd8d1-ddfb-43f9-a6fe-b91667999508,1607899197571:634a8167-54d1-4fa5-888e-0994fb18fb1c,"size == ""1""","isEmpty == ""True""","peek_obj_type == ""class java.lang.String""","push == ""True""","pop == ""False""","clear == ""False""","calledMethod == ""push""","size_p == ""0""",Yes
3340,1607899197571:872fd8d1-ddfb-43f9-a6fe-b91667999508,1607899197571:634a8167-54d1-4fa5-888e-0994fb18fb1c,"size == ""1""","isEmpty == ""True""","peek_obj_type == ""class java.lang.String""","push == ""False""","pop == ""True""","clear == ""False""","calledMethod == ""pop""","size_p == ""1""",Yes
